longitude,latitude,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,avg_rooms_per_hh,avg_bedrooms_per_hh,housing_median_age_cat,median_house_value
-118.03,33.82,2178.0,477.0,1077.0,457.0,3.6815,<1h ocean,4.765864332603939,1.0437636761487965,new,245300.0
-118.02,33.82,2485.0,437.0,1286.0,431.0,4.7466,<1h ocean,5.765661252900232,1.013921113689095,new,258300.0
-118.02,33.83,1139.0,328.0,665.0,290.0,3.2933,<1h ocean,3.9275862068965517,1.1310344827586207,new,260000.0
-118.03,33.83,3030.0,532.0,1668.0,509.0,4.625,<1h ocean,5.952848722986247,1.0451866404715127,new,229600.0
-118.03,33.83,768.0,195.0,529.0,184.0,3.175,<1h ocean,4.173913043478261,1.059782608695652,new,132800.0
-118.06,33.83,5290.0,1054.0,2812.0,1021.0,4.53,<1h ocean,5.181194906953967,1.0323212536728696,new,226400.0
-118.05,33.83,4316.0,678.0,2286.0,665.0,5.7018,<1h ocean,6.490225563909775,1.019548872180451,new,286700.0
-118.05,33.82,2997.0,372.0,1323.0,372.0,8.6123,<1h ocean,8.056451612903226,1.0,new,386700.0
-118.06,33.83,1973.0,516.0,1112.0,501.0,3.8512,<1h ocean,3.93812375249501,1.029940119760479,new,163800.0
-118.06,33.82,3983.0,675.0,1568.0,638.0,4.6458,<1h ocean,6.24294670846395,1.0579937304075235,new,213400.0
-118.04,33.81,2990.0,515.0,1849.0,497.0,5.6846,<1h ocean,6.016096579476861,1.0362173038229376,new,216100.0
-118.03,33.81,3635.0,567.0,1779.0,543.0,5.7089,<1h ocean,6.694290976058932,1.0441988950276244,new,237400.0
-118.03,33.86,1795.0,328.0,1014.0,322.0,4.535,<1h ocean,5.574534161490683,1.0186335403726707,new,289300.0
-118.05,33.85,2856.0,388.0,1212.0,362.0,6.1737,<1h ocean,7.889502762430939,1.0718232044198894,new,313100.0
-118.04,33.85,3628.0,546.0,1922.0,544.0,7.5057,<1h ocean,6.669117647058823,1.0036764705882353,new,328500.0
-118.03,33.85,1831.0,390.0,1347.0,389.0,3.8426,<1h ocean,4.70694087403599,1.0025706940874035,new,344400.0
-118.01,33.83,3963.0,772.0,2104.0,743.0,4.9803,<1h ocean,5.33378196500673,1.0390309555854644,new,208600.0
-118.01,33.84,3740.0,691.0,1724.0,638.0,3.9628,<1h ocean,5.862068965517241,1.0830721003134796,new,215600.0
-118.03,33.84,3857.0,857.0,2328.0,830.0,4.0156,<1h ocean,4.646987951807229,1.0325301204819277,new,196000.0
-118.02,33.83,3616.0,892.0,2257.0,821.0,3.1497,<1h ocean,4.404384896467723,1.0864799025578562,new,217600.0
-118.02,33.82,2052.0,456.0,1173.0,432.0,3.7885,<1h ocean,4.75,1.0555555555555556,new,204500.0
-118.01,33.82,3897.0,893.0,1992.0,693.0,4.1591,<1h ocean,5.623376623376624,1.2886002886002885,new,192300.0
-118.01,33.81,5238.0,1083.0,3032.0,1065.0,4.4583,<1h ocean,4.918309859154929,1.0169014084507042,new,190100.0
-118.03,33.85,5495.0,1141.0,2873.0,1004.0,3.9156,<1h ocean,5.473107569721115,1.1364541832669324,new,224100.0
-118.01,33.85,2064.0,447.0,1265.0,400.0,3.8864,<1h ocean,5.16,1.1175,new,209300.0
-118.01,33.86,2307.0,452.0,1218.0,402.0,3.4306,<1h ocean,5.7388059701492535,1.1243781094527363,new,194200.0
-118.01,33.84,4097.0,838.0,2112.0,803.0,4.5,<1h ocean,5.102117061021171,1.0435865504358655,new,202100.0
-118.01,33.84,4166.0,713.0,2354.0,709.0,5.1775,<1h ocean,5.875881523272215,1.005641748942172,new,213400.0
-118.03,33.84,4781.0,831.0,2568.0,797.0,5.4746,<1h ocean,5.998745294855709,1.0426599749058971,new,226400.0
-117.99,33.86,1138.0,228.0,725.0,219.0,3.4167,<1h ocean,5.19634703196347,1.0410958904109588,new,187200.0
-117.99,33.85,1948.0,306.0,957.0,304.0,4.9777,<1h ocean,6.407894736842105,1.006578947368421,new,212600.0
-118.0,33.85,2053.0,418.0,1154.0,405.0,4.0455,<1h ocean,5.069135802469136,1.0320987654320988,new,197200.0
-118.0,33.86,1162.0,196.0,563.0,178.0,3.875,<1h ocean,6.52808988764045,1.101123595505618,new,203000.0
-118.0,33.84,1549.0,325.0,885.0,299.0,4.0039,<1h ocean,5.1806020066889635,1.0869565217391304,new,195100.0
-118.0,33.84,2641.0,637.0,2413.0,619.0,2.8169,<1h ocean,4.266558966074314,1.0290791599353797,new,165100.0
-118.01,33.87,6348.0,1615.0,4188.0,1497.0,3.139,<1h ocean,4.240480961923848,1.0788243152972612,new,185700.0
-117.99,33.86,3540.0,906.0,2898.0,876.0,3.0252,<1h ocean,4.041095890410959,1.0342465753424657,new,178000.0
-118.0,33.88,1624.0,289.0,755.0,280.0,4.7083,<1h ocean,5.8,1.0321428571428573,new,268100.0
-118.01,33.88,1434.0,391.0,1088.0,341.0,3.3689999999999998,<1h ocean,4.205278592375366,1.1466275659824048,new,269600.0
-117.99,33.88,2298.0,567.0,1261.0,527.0,4.2422,<1h ocean,4.3605313092979125,1.0759013282732448,new,159400.0
-118.0,33.88,2628.0,720.0,2276.0,649.0,2.735,<1h ocean,4.049306625577812,1.1093990755007703,new,170800.0
-117.99,33.87,1689.0,499.0,1260.0,453.0,3.1205,<1h ocean,3.728476821192053,1.1015452538631347,new,174000.0
-118.0,33.87,2086.0,544.0,1356.0,462.0,2.95,<1h ocean,4.515151515151516,1.1774891774891776,new,165600.0
-117.99,33.87,2334.0,537.0,1662.0,535.0,3.0147,<1h ocean,4.3626168224299064,1.0037383177570094,new,217000.0
-117.99,33.87,1239.0,307.0,869.0,291.0,3.59,<1h ocean,4.257731958762887,1.0549828178694158,new,161900.0
-117.99,33.86,2303.0,612.0,1607.0,564.0,2.9,<1h ocean,4.083333333333333,1.0851063829787233,new,176100.0
-117.98,33.89,2939.0,437.0,1278.0,435.0,7.1425,<1h ocean,6.75632183908046,1.0045977011494254,new,393700.0
-117.99,33.88,3401.0,509.0,1503.0,498.0,6.6704,<1h ocean,6.829317269076305,1.0220883534136547,new,240600.0
-117.99,33.89,5195.0,1020.0,2539.0,988.0,4.5033,<1h ocean,5.258097165991903,1.0323886639676114,new,160500.0
-117.99,33.89,2111.0,306.0,979.0,288.0,8.5621,<1h ocean,7.329861111111111,1.0625,new,347800.0
-117.97,33.89,1851.0,344.0,764.0,339.0,5.1315,<1h ocean,5.460176991150442,1.0147492625368733,new,181800.0
-117.97,33.89,1740.0,445.0,1158.0,412.0,2.8649,<1h ocean,4.223300970873787,1.0800970873786409,new,137500.0
-117.97,33.88,1344.0,279.0,530.0,265.0,5.0731,<1h ocean,5.071698113207547,1.0528301886792453,new,185100.0
-117.97,33.88,1454.0,247.0,635.0,236.0,6.2427,<1h ocean,6.161016949152542,1.0466101694915255,new,218500.0
-117.97,33.89,3801.0,542.0,1992.0,526.0,9.0683,<1h ocean,7.226235741444867,1.0304182509505704,new,367400.0
-117.97,33.89,923.0,136.0,420.0,130.0,10.2252,<1h ocean,7.1,1.0461538461538462,new,462800.0
-120.1,39.17,1849.0,384.0,218.0,92.0,1.7083,inland,20.097826086956523,4.173913043478261,new,143800.0
-120.06,39.09,2979.0,583.0,316.0,124.0,2.1987,inland,24.024193548387096,4.701612903225806,new,124000.0
-120.06,39.15,2213.0,372.0,98.0,42.0,1.1912,inland,52.69047619047619,8.857142857142858,new,170000.0
-120.2,39.12,2146.0,361.0,197.0,76.0,4.1316,inland,28.236842105263158,4.75,new,200000.0
-120.18,39.14,2171.0,386.0,248.0,116.0,3.0375,inland,18.71551724137931,3.3275862068965516,new,171900.0
-120.16,39.14,2484.0,460.0,309.0,144.0,3.9722,inland,17.25,3.1944444444444446,new,127800.0
-120.18,39.17,1703.0,360.0,354.0,163.0,3.6563,inland,10.447852760736197,2.208588957055215,new,146900.0
-120.15,39.17,1684.0,359.0,454.0,209.0,2.9125,inland,8.057416267942584,1.7177033492822966,new,145800.0
-120.15,39.15,1669.0,348.0,163.0,78.0,5.75,inland,21.397435897435898,4.461538461538462,new,176600.0
-120.15,39.2,1382.0,242.0,141.0,66.0,4.1016,inland,20.939393939393938,3.6666666666666665,new,283300.0
-120.12,39.18,2839.0,525.0,390.0,189.0,3.5667,inland,15.02116402116402,2.7777777777777777,new,179200.0
-120.1,39.19,3824.0,559.0,241.0,106.0,5.5456,inland,36.075471698113205,5.273584905660377,new,360000.0
-120.1,39.19,1480.0,241.0,202.0,80.0,3.9375,inland,18.5,3.0125,new,213200.0
-120.1,39.2,1703.0,294.0,409.0,174.0,3.0869999999999997,inland,9.78735632183908,1.6896551724137931,new,196900.0
-120.11,39.21,2245.0,392.0,421.0,162.0,4.5795,inland,13.858024691358025,2.419753086419753,new,158300.0
-120.11,39.24,3005.0,574.0,385.0,150.0,3.1193,inland,20.033333333333335,3.8266666666666667,new,153300.0
-120.08,39.23,1746.0,306.0,251.0,104.0,4.8182,inland,16.78846153846154,2.9423076923076925,new,146900.0
-120.07,39.24,3729.0,614.0,365.0,152.0,4.962,inland,24.532894736842106,4.0394736842105265,new,169500.0
-120.06,39.25,2459.0,525.0,584.0,233.0,3.01,inland,10.553648068669528,2.2532188841201717,new,163500.0
-120.04,39.24,2369.0,469.0,510.0,213.0,2.65,inland,11.12206572769953,2.2018779342723005,new,123800.0
-120.04,39.27,2237.0,491.0,264.0,95.0,4.1364,inland,23.54736842105263,5.168421052631579,new,154500.0
-120.02,39.24,1602.0,426.0,751.0,257.0,1.7609,inland,6.233463035019455,1.6575875486381324,new,99300.0
-120.02,39.24,2309.0,571.0,919.0,342.0,3.0057,inland,6.751461988304094,1.6695906432748537,new,93600.0
-120.02,39.24,1347.0,444.0,825.0,303.0,1.8269,inland,4.445544554455446,1.4653465346534653,new,225000.0
-120.01,39.26,1930.0,391.0,307.0,138.0,2.6023,inland,13.985507246376812,2.8333333333333335,new,139300.0
-120.91,38.98,7689.0,1415.0,3264.0,1198.0,3.653,inland,6.418196994991653,1.181135225375626,new,146800.0
-120.81,39.02,806.0,189.0,326.0,146.0,2.8155,inland,5.52054794520548,1.2945205479452055,new,101000.0
-120.69,39.12,1048.0,262.0,493.0,184.0,2.2917,inland,5.695652173913044,1.423913043478261,new,118200.0
-120.83,39.02,1117.0,242.0,551.0,229.0,2.6319,inland,4.877729257641922,1.056768558951965,new,97700.0
-121.06,38.91,6501.0,1416.0,2954.0,1373.0,2.5373,inland,4.734887108521486,1.031318281136198,new,143000.0
-121.08,38.9,3436.0,755.0,1568.0,709.0,2.4273,inland,4.846262341325811,1.0648801128349787,new,138400.0
-121.06,38.88,7635.0,1284.0,3096.0,1227.0,4.2917,inland,6.222493887530562,1.0464547677261613,new,184300.0
-121.08,38.89,3471.0,753.0,1680.0,710.0,2.6701,inland,4.8887323943661976,1.06056338028169,new,139000.0
-121.07,38.9,1280.0,281.0,523.0,266.0,1.7375,inland,4.81203007518797,1.056390977443609,old,122200.0
-121.15,38.89,2024.0,313.0,879.0,309.0,5.2903,inland,6.550161812297735,1.0129449838187703,new,239400.0
-121.12,38.86,3949.0,717.0,1683.0,686.0,3.3802,inland,5.756559766763848,1.0451895043731778,new,216500.0
-121.15,38.91,1654.0,299.0,787.0,299.0,4.2723,inland,5.531772575250836,1.0,new,193100.0
-121.08,38.85,2509.0,422.0,1037.0,389.0,6.0,inland,6.4498714652956295,1.0848329048843188,new,220100.0
-121.16,38.74,3353.0,463.0,1417.0,447.0,5.1721,inland,7.501118568232662,1.0357941834451903,new,237100.0
-121.14,38.77,10282.0,1333.0,3868.0,1300.0,6.4789,inland,7.909230769230769,1.0253846153846153,new,287800.0
-121.14,38.84,2750.0,433.0,1161.0,428.0,4.2143,inland,6.425233644859813,1.0116822429906542,new,236500.0
-121.14,38.82,1816.0,278.0,832.0,278.0,5.07,inland,6.532374100719425,1.0,new,233000.0
-121.15,38.8,2104.0,370.0,745.0,314.0,4.1685,inland,6.7006369426751595,1.178343949044586,new,217500.0
-121.18,38.8,2541.0,414.0,1276.0,405.0,5.1857,inland,6.274074074074074,1.0222222222222221,new,220100.0
-121.21,38.76,1608.0,296.0,792.0,286.0,3.1583,inland,5.6223776223776225,1.034965034965035,new,239200.0
-121.21,38.75,4552.0,639.0,2006.0,623.0,4.3962,inland,7.306581059390048,1.0256821829855538,new,264400.0
-121.17,38.76,2028.0,255.0,781.0,251.0,6.5322,inland,8.079681274900398,1.0159362549800797,new,394000.0
-121.2,38.73,4897.0,636.0,1931.0,616.0,7.7499,inland,7.949675324675325,1.0324675324675325,new,334800.0
-121.18,38.73,1584.0,264.0,613.0,226.0,6.0302,inland,7.008849557522124,1.168141592920354,new,273100.0
-121.18,38.75,2807.0,459.0,1201.0,429.0,4.7941,inland,6.543123543123543,1.06993006993007,new,247600.0
-121.24,38.75,9137.0,1368.0,3667.0,1294.0,5.4896,inland,7.061051004636785,1.0571870170015456,new,229600.0
-121.24,38.72,3605.0,576.0,1556.0,549.0,4.9,inland,6.56648451730419,1.0491803278688525,new,203700.0
-121.27,38.74,3869.0,887.0,2086.0,685.0,2.6065,inland,5.648175182481752,1.294890510948905,new,154900.0
-121.28,38.73,4223.0,672.0,1747.0,631.0,5.419,inland,6.692551505546751,1.0649762282091917,new,267400.0
-121.25,38.72,7277.0,1168.0,3507.0,1131.0,4.485,inland,6.4341290893015035,1.032714412024757,new,179400.0
-121.27,38.75,4812.0,1117.0,1985.0,1045.0,2.5083,inland,4.604784688995215,1.0688995215311006,new,128500.0
-121.3,38.73,5558.0,1099.0,2717.0,1043.0,3.6455,inland,5.328859060402684,1.0536912751677852,new,139200.0
-121.36,38.73,2253.0,416.0,1050.0,411.0,3.141,inland,5.481751824817518,1.0121654501216546,new,220100.0
-121.31,38.75,4185.0,750.0,2147.0,706.0,4.0519,inland,5.927762039660057,1.0623229461756374,new,129200.0
-121.3,38.75,3903.0,885.0,2313.0,804.0,2.655,inland,4.854477611940299,1.1007462686567164,new,86300.0
-121.3,38.74,4374.0,1039.0,2387.0,959.0,2.3611,inland,4.561001042752868,1.0834202294056308,new,87900.0
-121.33,38.77,20214.0,3559.0,8361.0,3112.0,4.2259,inland,6.495501285347044,1.143637532133676,new,169300.0
-121.28,38.76,2901.0,631.0,1276.0,578.0,2.1366,inland,5.0190311418685125,1.0916955017301038,new,101900.0
-121.27,38.75,1292.0,307.0,647.0,249.0,2.7188,inland,5.188755020080321,1.2329317269076305,new,85300.0
-121.29,38.76,1198.0,174.0,443.0,170.0,6.0097,inland,7.047058823529412,1.0235294117647058,new,187500.0
-121.28,38.8,9003.0,1739.0,4445.0,1591.0,3.8160000000000003,inland,5.658705216844751,1.0930232558139534,new,147900.0
-121.24,38.78,549.0,143.0,249.0,136.0,0.8691,inland,4.036764705882353,1.0514705882352942,new,136500.0
-121.23,38.78,3813.0,871.0,1513.0,783.0,2.0807,inland,4.869731800766283,1.1123882503192848,new,142600.0
-121.22,38.78,3418.0,514.0,1312.0,409.0,6.3914,inland,8.356968215158924,1.256723716381418,new,218000.0
-121.24,38.82,12259.0,1643.0,4819.0,1582.0,5.4498,inland,7.749051833122629,1.038558786346397,new,217300.0
-121.25,38.8,5094.0,729.0,1974.0,705.0,5.5205,inland,7.225531914893617,1.0340425531914894,new,188700.0
-121.24,38.79,2615.0,485.0,1063.0,428.0,3.7904,inland,6.109813084112149,1.1331775700934579,new,173200.0
-121.22,38.8,2521.0,521.0,1390.0,477.0,3.5265,inland,5.285115303983228,1.0922431865828093,new,124800.0
-121.21,38.83,3691.0,640.0,1758.0,603.0,3.5607,inland,6.12106135986733,1.0613598673300166,new,151900.0
-121.18,38.83,4488.0,859.0,2114.0,805.0,2.9484,inland,5.575155279503106,1.067080745341615,new,124400.0
-121.39,38.85,3568.0,646.0,1714.0,590.0,4.0862,inland,6.047457627118644,1.0949152542372882,new,162700.0
-121.3,39.0,3155.0,541.0,1630.0,540.0,4.0282,inland,5.842592592592593,1.0018518518518518,new,126400.0
-121.31,38.97,1210.0,228.0,726.0,222.0,2.7083,inland,5.45045045045045,1.027027027027027,new,82100.0
-121.22,38.92,2531.0,461.0,1206.0,429.0,4.4958,inland,5.8997668997669,1.0745920745920745,new,192600.0
-121.27,38.87,2094.0,358.0,1092.0,357.0,4.4769,inland,5.8655462184873945,1.0028011204481793,new,191400.0
-121.28,38.9,1297.0,259.0,765.0,240.0,2.7656,inland,5.404166666666667,1.0791666666666666,new,93600.0
-121.3,38.89,1529.0,317.0,793.0,281.0,2.9866,inland,5.4412811387900355,1.1281138790035588,new,91300.0
-121.32,38.89,5927.0,1269.0,3369.0,1176.0,2.8194,inland,5.039965986394558,1.0790816326530612,new,111300.0
-121.14,38.92,2069.0,312.0,889.0,299.0,4.6771,inland,6.919732441471572,1.0434782608695652,new,212000.0
-121.1,38.92,4064.0,871.0,1847.0,859.0,3.0321,inland,4.731082654249127,1.0139697322467986,new,135500.0
-121.11,38.91,2558.0,423.0,1149.0,403.0,4.0679,inland,6.347394540942928,1.0496277915632755,new,190500.0
-121.1,38.94,410.0,117.0,706.0,112.0,1.0179,inland,3.6607142857142856,1.0446428571428572,new,125000.0
-121.07,38.92,5301.0,884.0,2335.0,831.0,4.515,inland,6.379061371841155,1.0637785800240673,new,164000.0
-121.15,39.0,4145.0,691.0,1872.0,680.0,4.3553,inland,6.095588235294118,1.0161764705882352,new,220600.0
-121.19,38.95,2544.0,431.0,1199.0,412.0,4.5129,inland,6.174757281553398,1.046116504854369,new,196300.0
-121.11,38.95,3888.0,890.0,1830.0,844.0,1.8238,inland,4.606635071090047,1.0545023696682465,new,158600.0
-121.1,38.95,1475.0,403.0,943.0,363.0,2.1287,inland,4.0633608815427,1.1101928374655647,new,55300.0
-121.05,38.97,3676.0,550.0,1572.0,510.0,4.8214,inland,7.207843137254902,1.0784313725490196,new,201900.0
-121.1,39.0,1106.0,195.0,505.0,187.0,5.0126,inland,5.9144385026737964,1.0427807486631016,new,192300.0
-121.08,38.95,1931.0,380.0,1271.0,377.0,2.7463,inland,5.122015915119364,1.0079575596816976,new,156100.0
-121.08,38.93,4239.0,824.0,1729.0,794.0,2.4278,inland,5.338790931989925,1.0377833753148615,new,167700.0
-121.04,38.95,1931.0,445.0,1009.0,407.0,2.75,inland,4.744471744471745,1.0933660933660934,new,153200.0
-120.99,39.04,2289.0,450.0,1182.0,397.0,2.3696,inland,5.765743073047859,1.1335012594458438,new,166800.0
-120.98,38.99,3403.0,661.0,1540.0,622.0,3.6354,inland,5.471061093247588,1.062700964630225,new,162900.0
-121.04,39.0,4059.0,730.0,1874.0,693.0,4.8051,inland,5.857142857142857,1.0533910533910533,new,174300.0
-121.02,39.01,4786.0,799.0,2066.0,770.0,3.9734,inland,6.2155844155844155,1.0376623376623377,new,185400.0
-120.87,39.18,2691.0,598.0,964.0,373.0,3.9196,inland,7.214477211796247,1.6032171581769437,new,142700.0
-120.87,39.15,1819.0,389.0,736.0,283.0,2.8603,inland,6.427561837455831,1.3745583038869258,new,128900.0
-120.58,39.27,4126.0,903.0,723.0,266.0,3.0147,inland,15.511278195488721,3.3947368421052633,new,118800.0
-120.33,39.3,868.0,178.0,44.0,21.0,3.0,inland,41.333333333333336,8.476190476190476,new,175000.0
-120.18,39.28,10098.0,1545.0,701.0,254.0,4.0819,inland,39.75590551181102,6.082677165354331,new,141300.0
-120.22,39.2,8259.0,1409.0,845.0,353.0,3.3699,inland,23.39660056657224,3.991501416430595,new,244000.0
-120.96,39.12,2069.0,436.0,909.0,374.0,2.5326,inland,5.532085561497326,1.1657754010695187,new,139100.0
-120.98,39.08,4570.0,906.0,2125.0,815.0,3.0403,inland,5.607361963190184,1.1116564417177914,new,148000.0
-120.94,39.05,3758.0,717.0,1744.0,661.0,3.1972,inland,5.685325264750378,1.0847201210287443,new,151500.0
-120.98,39.93,2220.0,511.0,912.0,449.0,1.8914,inland,4.944320712694878,1.1380846325167038,new,87800.0
-120.95,39.93,2023.0,385.0,922.0,365.0,2.8125,inland,5.542465753424658,1.0547945205479452,new,83500.0
-120.93,39.9,1511.0,328.0,791.0,320.0,2.0221,inland,4.721875,1.025,new,70900.0
-120.9,39.93,2679.0,546.0,1424.0,529.0,2.8812,inland,5.064272211720227,1.0321361058601135,new,81900.0
-120.9,39.95,1349.0,238.0,601.0,203.0,3.5417,inland,6.645320197044335,1.1724137931034482,new,96600.0
-120.93,39.96,1666.0,351.0,816.0,316.0,2.9559,inland,5.272151898734177,1.110759493670886,new,118800.0
-120.92,40.02,383.0,92.0,202.0,72.0,2.6458,inland,5.319444444444445,1.2777777777777777,new,102500.0
-120.74,39.9,1017.0,218.0,387.0,152.0,2.2656,inland,6.690789473684211,1.4342105263157894,new,88200.0
-120.57,39.78,1291.0,283.0,582.0,242.0,2.1216,inland,5.3347107438016526,1.1694214876033058,new,102000.0
-120.66,39.72,3763.0,784.0,717.0,348.0,2.2019,inland,10.813218390804598,2.2528735632183907,new,130500.0
-120.74,39.82,1955.0,398.0,294.0,122.0,3.9583,inland,16.024590163934427,3.262295081967213,new,126500.0
-121.14,39.86,2534.0,557.0,638.0,244.0,2.2101,inland,10.385245901639344,2.2827868852459017,new,88800.0
-120.53,39.79,1234.0,266.0,543.0,201.0,2.5156,inland,6.1393034825870645,1.3233830845771144,new,71900.0
-120.48,39.78,513.0,104.0,204.0,86.0,2.375,inland,5.965116279069767,1.2093023255813953,new,100000.0
-120.45,39.8,2149.0,456.0,965.0,419.0,1.7829,inland,5.128878281622912,1.0883054892601431,new,55900.0
-120.46,39.83,3406.0,673.0,1567.0,617.0,2.2717,inland,5.520259319286872,1.0907617504051863,new,75900.0
-120.38,39.82,1262.0,258.0,510.0,209.0,2.1667,inland,6.038277511961723,1.2344497607655502,new,92800.0
-120.15,39.8,785.0,151.0,366.0,140.0,3.0625,inland,5.607142857142857,1.0785714285714285,new,82500.0
-120.94,40.17,1334.0,261.0,597.0,222.0,2.2132,inland,6.009009009009009,1.1756756756756757,new,89200.0
-120.91,40.08,1629.0,313.0,641.0,274.0,2.2067,inland,5.945255474452555,1.1423357664233578,new,69600.0
-120.94,40.14,3127.0,664.0,1345.0,580.0,1.5774,inland,5.391379310344828,1.1448275862068966,new,58000.0
-121.23,40.01,725.0,190.0,219.0,115.0,1.625,inland,6.304347826086956,1.6521739130434783,new,75000.0
-120.71,40.13,897.0,180.0,276.0,110.0,2.9554,inland,8.154545454545454,1.6363636363636365,new,89400.0
-121.25,40.27,958.0,245.0,28.0,16.0,2.625,inland,59.875,15.3125,new,67500.0
-121.24,40.31,1597.0,301.0,632.0,262.0,3.5962,inland,6.095419847328245,1.1488549618320612,new,93600.0
-121.23,40.29,3229.0,667.0,1501.0,582.0,2.1524,inland,5.548109965635739,1.1460481099656357,new,77100.0
-121.19,40.23,1572.0,232.0,247.0,104.0,5.8453,inland,15.115384615384615,2.230769230769231,new,193800.0
-121.08,40.19,919.0,199.0,69.0,43.0,1.6944,inland,21.372093023255815,4.627906976744186,new,137500.0
-121.06,40.23,1127.0,225.0,215.0,85.0,3.4844,inland,13.258823529411766,2.6470588235294117,new,143800.0
-121.09,40.3,1717.0,336.0,501.0,206.0,3.6477,inland,8.33495145631068,1.6310679611650485,new,113400.0
-121.14,40.29,1944.0,394.0,384.0,172.0,1.6875,inland,11.30232558139535,2.2906976744186047,new,111500.0
-121.15,40.25,5156.0,880.0,616.0,281.0,3.3462,inland,18.348754448398576,3.131672597864769,new,145200.0
-117.35,34.0,1214.0,254.0,723.0,236.0,2.5469,inland,5.1440677966101696,1.076271186440678,new,87800.0
-117.37,34.0,730.0,155.0,476.0,142.0,2.4306,inland,5.140845070422535,1.091549295774648,new,88900.0
-117.37,34.0,1248.0,278.0,770.0,250.0,3.025,inland,4.992,1.112,new,90600.0
-117.36,34.0,4592.0,895.0,2769.0,838.0,3.3622,inland,5.479713603818616,1.068019093078759,new,105100.0
-117.37,34.01,1386.0,247.0,703.0,185.0,3.6415,inland,7.491891891891892,1.335135135135135,new,124200.0
-117.38,33.99,1797.0,332.0,905.0,313.0,2.7054,inland,5.741214057507987,1.060702875399361,old,141700.0
-117.38,33.98,2274.0,571.0,1167.0,504.0,2.0284,inland,4.511904761904762,1.132936507936508,old,101600.0
-117.39,33.98,2337.0,452.0,948.0,437.0,3.145,inland,5.3478260869565215,1.034324942791762,new,169100.0
-117.41,33.97,950.0,183.0,383.0,182.0,3.0694,inland,5.21978021978022,1.0054945054945055,new,125000.0
-117.37,33.98,2862.0,772.0,1878.0,675.0,2.1151,inland,4.24,1.1437037037037037,new,96700.0
-117.38,33.97,1157.0,297.0,2027.0,253.0,1.6389,inland,4.573122529644269,1.173913043478261,new,155000.0
-117.37,33.98,1342.0,547.0,844.0,484.0,1.1194,inland,2.772727272727273,1.1301652892561984,new,95800.0
-117.37,33.99,917.0,224.0,666.0,220.0,1.685,inland,4.168181818181818,1.018181818181818,new,114200.0
-117.36,33.98,1680.0,453.0,1570.0,435.0,2.0436,inland,3.8620689655172415,1.0413793103448277,new,82300.0
-117.37,33.97,3676.0,697.0,2653.0,682.0,2.5804,inland,5.390029325513196,1.0219941348973607,new,92400.0
-117.37,33.97,1156.0,241.0,877.0,200.0,1.4514,inland,5.78,1.205,new,79900.0
-117.37,33.97,1166.0,250.0,976.0,244.0,1.95,inland,4.778688524590164,1.0245901639344261,new,84800.0
-117.37,33.98,201.0,44.0,130.0,24.0,2.025,inland,8.375,1.8333333333333333,old,125000.0
-117.35,33.98,4163.0,1242.0,3928.0,1076.0,1.6943,inland,3.8689591078066914,1.154275092936803,new,85900.0
-117.35,33.97,3960.0,886.0,2807.0,838.0,3.0239999999999996,inland,4.725536992840095,1.0572792362768497,new,122500.0
-117.36,33.97,1625.0,335.0,1212.0,327.0,2.7596,inland,4.969418960244648,1.0244648318042813,new,82200.0
-117.36,33.98,2070.0,469.0,1851.0,467.0,2.4667,inland,4.43254817987152,1.0042826552462527,new,80700.0
-117.37,33.96,3974.0,548.0,1398.0,528.0,7.2519,inland,7.526515151515151,1.0378787878787878,new,216600.0
-117.35,33.96,2396.0,316.0,951.0,314.0,8.2405,inland,7.630573248407643,1.0063694267515924,new,235200.0
-117.37,33.94,9286.0,1269.0,3565.0,1238.0,6.6635,inland,7.50080775444265,1.0250403877221326,new,219600.0
-117.36,33.92,9376.0,1181.0,3570.0,1107.0,8.5326,inland,8.469738030713641,1.066847335140018,new,315200.0
-117.39,33.97,3307.0,553.0,1269.0,529.0,4.3176,inland,6.251417769376181,1.0453686200378072,old,136200.0
-117.38,33.97,2953.0,703.0,1406.0,580.0,2.6895,inland,5.091379310344828,1.2120689655172414,new,150000.0
-117.4,33.96,1806.0,322.0,709.0,298.0,3.575,inland,6.060402684563758,1.080536912751678,old,125500.0
-117.4,33.97,1383.0,238.0,649.0,232.0,5.0194,inland,5.961206896551724,1.0258620689655173,new,148900.0
-117.4,33.97,1707.0,276.0,660.0,269.0,3.8618,inland,6.345724907063197,1.0260223048327137,new,134800.0
-117.41,33.96,2837.0,617.0,1393.0,595.0,2.3798,inland,4.768067226890756,1.0369747899159665,new,118800.0
-117.41,33.96,4481.0,901.0,2398.0,823.0,3.864,inland,5.444714459295262,1.094775212636695,new,123400.0
-117.44,33.96,124.0,22.0,50.0,18.0,12.5381,inland,6.888888888888889,1.2222222222222223,new,112500.0
-117.43,33.96,3747.0,651.0,2399.0,646.0,3.8682,inland,5.80030959752322,1.0077399380804954,new,116500.0
-117.44,33.95,914.0,177.0,556.0,161.0,3.7344,inland,5.6770186335403725,1.0993788819875776,new,115300.0
-117.4,33.95,2189.0,423.0,866.0,389.0,3.1384,inland,5.627249357326479,1.0874035989717223,new,111500.0
-117.4,33.95,1979.0,491.0,954.0,444.0,2.4408,inland,4.457207207207207,1.1058558558558558,new,117300.0
